251324,90965,1999-01-15,2000-01-15
251325,47957,1999-01-12,2000-01-12
251331,49458,1999-01-26,2000-01-26
251337,59784,1999-01-20,2000-01-20
251338,65990,1999-01-13,2000-01-13
251339,101717,1999-01-12,2000-01-12
251359,43326,1999-01-16,2000-01-16
251363,49603,1999-01-09,2000-01-09
251390,53766,1999-01-14,2000-01-14
251442,40888,1999-01-26,2000-01-26
251451,75693,1999-01-11,2000-01-11
251477,42860,1999-01-09,2000-01-09
251482,48791,1999-01-13,2000-01-13
251501,61704,1999-01-01,2000-01-01
251507,107029,1999-01-29,2000-01-29
251569,54092,1999-01-11,2000-01-11
251591,60792,1999-01-30,2000-01-30
251592,43023,1999-01-29,2000-01-29
251605,71736,1999-01-03,2000-01-03
251608,70778,1999-01-02,2000-01-02
251612,107105,1999-01-05,2000-01-05
251622,58752,1999-01-27,2000-01-27
251640,82793,1999-01-05,2000-01-05
251641,58544,1999-01-18,1999-12-18
251650,46396,1999-01-19,2000-01-19
251662,60162,1999-01-07,2000-01-07
251666,81746,1999-01-19,2000-01-19
251668,45404,1999-01-23,2000-01-23
251675,67699,1999-01-15,2000-01-15
251702,68748,1999-01-30,2000-01-30
251721,49946,1999-01-27,2000-01-27
251725,91415,1999-01-13,2000-01-13
251736,60483,1999-01-23,2000-01-23
251765,50579,1999-01-07,2000-01-07
251769,53688,1999-01-26,2000-01-26
251776,72604,1999-01-25,2000-01-25
251801,55311,1999-01-17,2000-01-17
251805,63491,1999-01-28,2000-01-28
251808,40164,1999-02-01,2000-02-01
251812,61393,1999-01-22,2000-01-22
251822,67493,1999-01-22,2000-01-22
251823,62004,1999-01-06,2000-01-06
251826,76687,1999-01-04,2000-01-04
251853,45644,1999-02-01,2000-02-01
251873,47006,1999-01-22,2000-01-22
251891,85620,1999-01-31,2000-01-31
251919,77779,1999-01-04,2000-01-04
251924,95901,1999-01-03,2000-01-03
251931,72360,1999-01-29,2000-01-29
251937,113161,1999-01-13,2000-01-13
251952,68046,1999-01-04,2000-01-04
251980,76333,1999-01-20,2000-01-20
252011,69111,1999-01-18,2000-01-18
252022,69871,1999-01-27,2000-01-27
252026,68706,1999-01-13,2000-01-13
252033,88558,1999-01-08,2000-01-08
252054,53947,1999-01-03,2000-01-03
252069,54038,1999-01-17,2000-01-17
252072,45474,1999-02-01,2000-02-01
252077,71588,1999-01-11,2000-01-11
252104,64263,1999-01-03,2000-01-03
252124,64595,1999-01-16,2000-01-16
252130,40543,1999-01-02,2000-01-02
252150,68110,1999-01-22,2000-01-22
252181,85994,1999-01-15,2000-01-15
252182,56430,1999-01-20,2000-01-20
252196,91052,1999-01-07,2000-01-07
252207,64177,1999-01-19,2000-01-19
252213,42937,1999-01-25,2000-01-25
252225,101602,1999-01-26,2000-01-26
252228,113596,1999-01-19,2000-01-19
252230,86206,1999-01-13,2000-01-13
252239,67262,1999-01-25,2000-01-25
252242,44072,1999-01-05,2000-01-05
252256,63893,1999-02-01,2000-02-01
252294,69962,1999-01-04,2000-01-04
252303,70296,1999-01-19,2000-01-19
252330,77914,1999-01-20,2000-01-20
252337,41214,1999-01-04,2000-01-04
252450,61190,1999-01-20,2000-01-20
252457,54153,1999-01-16,2000-01-16
252466,43057,1999-01-06,2000-01-06
252506,53247,1999-01-11,2000-01-11
252533,55927,1999-01-16,2000-01-16
252570,53607,1999-01-12,2000-01-12
252581,72904,1999-01-03,2000-01-03
252641,84755,1999-01-05,2000-01-05
252643,93892,1999-01-12,2000-01-12
252670,59538,1999-01-05,2000-01-05
252689,47768,1999-01-27,2000-01-27
252690,68631,1999-01-30,2000-01-30
252691,58021,1999-01-23,2000-01-23
252734,66213,1999-01-21,2000-01-21
252736,56965,1999-01-27,2000-01-27
252737,66532,1999-01-19,2000-01-19
252744,56891,1999-01-27,2000-01-27
252776,101830,1999-01-12,2000-01-12
252831,81100,1999-01-06,2000-01-06
252837,52616,1999-01-21,2000-01-21
252843,48764,1999-01-16,1999-11-21
252851,62306,1999-01-07,2000-01-07
252868,57869,1999-01-28,2000-01-28
252874,67513,1999-01-26,2000-01-26
252876,41767,1999-01-08,2000-01-08
252880,59967,1999-01-20,2000-01-20
252900,54202,1999-01-14,2000-01-14
252904,91528,1999-01-25,2000-01-25
252935,60106,1999-01-31,1999-08-12
252979,81670,1999-01-20,2000-01-20
252992,53201,1999-01-24,2000-01-24
252995,55140,1999-01-18,2000-01-18
253002,64603,1999-01-10,2000-01-10
253005,75454,1999-01-14,2000-01-14
253021,86202,1999-01-04,2000-01-04
253054,52527,1999-01-02,2000-01-02
253066,67151,1999-01-03,2000-01-03
253072,53389,1999-01-15,2000-01-15
253102,71064,1999-01-18,2000-01-18
253112,60938,1999-01-03,2000-01-03
253124,69576,1999-01-01,2000-01-01
253125,53213,1999-01-15,2000-01-15
253131,83746,1999-01-20,2000-01-20
253133,80393,1999-01-24,2000-01-24
253141,64436,1999-01-14,2000-01-14
253152,60463,1999-01-16,2000-01-16
253157,91760,1999-01-06,2000-01-06
253162,80958,1999-01-26,2000-01-26
253168,83678,1999-01-27,1999-12-12
253183,54953,1999-01-01,2000-01-01
253189,40000,1999-01-04,2000-01-04
253222,58633,1999-01-05,2000-01-05
253277,66655,1999-01-24,2000-01-24
253296,81888,1999-01-17,2000-01-17
253301,68386,1999-01-29,2000-01-29
253316,66968,1999-01-06,2000-01-06
253324,64554,1999-01-06,2000-01-06
253345,60070,1999-01-19,2000-01-19
253346,56640,1999-01-01,2000-01-01
253347,42984,1999-01-04,2000-01-04
253364,59559,1999-01-16,2000-01-16
253376,43981,1999-01-20,2000-01-20
253378,56240,1999-01-23,2000-01-23
253394,67567,1999-01-30,2000-01-30
253447,92958,1999-01-31,2000-01-31
253508,44213,1999-01-04,2000-01-04
253513,40000,1999-01-02,2000-01-02
253523,54328,1999-01-17,2000-01-17
253552,54209,1999-01-18,2000-01-18
253553,63462,1999-01-17,2000-01-17
253586,88200,1999-01-20,2000-01-20
253604,42536,1999-01-30,2000-01-30
253608,93250,1999-01-18,2000-01-18
253616,65853,1999-01-03,2000-01-03
253631,49770,1999-01-26,2000-01-26
253634,40000,1999-01-27,2000-01-27
253635,45316,1999-01-03,2000-01-03
253666,84864,1999-01-26,2000-01-26
253690,89145,1999-01-22,2000-01-22
253698,43044,1999-01-04,2000-01-04
253735,44230,1999-01-08,2000-01-08
253747,89806,1999-01-03,2000-01-03
253761,41905,1999-01-24,2000-01-24
253789,47726,1999-01-08,2000-01-08
253797,60558,1999-01-17,2000-01-17
253819,48964,1999-01-05,2000-01-05
253831,63214,1999-01-05,2000-01-05
253833,44122,1999-01-16,2000-01-16
253840,85270,1999-01-31,2000-01-31
253864,60449,1999-01-05,2000-01-05
253880,43920,1999-01-29,2000-01-29
253881,51812,1999-01-17,2000-01-17
253891,64984,1999-01-30,2000-01-30
253896,102522,1999-01-22,2000-01-22
253897,68651,1999-01-19,2000-01-19
253898,61481,1999-01-14,2000-01-14
253934,80769,1999-01-28,2000-01-28
253944,60451,1999-01-27,2000-01-27
253955,39979,1999-01-19,2000-01-19
253958,40115,1999-01-22,2000-01-22
253970,75520,1999-01-15,2000-01-15
253982,79634,1999-01-19,2000-01-19
253988,74727,1999-01-27,2000-01-27
254000,52508,1999-01-04,2000-01-04
254008,61968,1999-01-01,2000-01-01
254011,57315,1999-01-06,2000-01-06
254021,63815,1999-02-01,2000-02-01
254029,45755,1999-01-20,2000-01-20
254054,46322,1999-01-30,2000-01-30
254055,53115,1999-01-18,2000-01-18
254067,75383,1999-01-11,2000-01-11
254124,59475,1999-01-25,2000-01-25
254126,57692,1999-01-13,2000-01-13
254127,45280,1999-01-03,2000-01-03
254158,57859,1999-01-11,2000-01-11
254166,69582,1999-01-12,2000-01-12
254184,50886,1999-01-25,2000-01-25
254191,77662,1999-01-11,2000-01-11
254267,85149,1999-01-04,2000-01-04
254272,59618,1999-01-17,2000-01-17
254288,51770,1999-01-11,2000-01-11
254291,103707,1999-01-04,2000-01-04
254308,69218,1999-01-10,2000-01-10
254326,49579,1999-01-27,2000-01-27
254327,88129,1999-01-03,2000-01-03
254330,82566,1999-01-20,2000-01-20
254335,78534,1999-01-04,2000-01-04
254347,49458,1999-01-22,2000-01-22
254377,75013,1999-01-01,2000-01-01
254386,114082,1999-01-04,2000-01-04
254390,46605,1999-01-08,2000-01-08
254444,56523,1999-01-28,2000-01-28
254464,67148,1999-01-19,2000-01-19
254467,79915,1999-01-14,2000-01-14
254474,53907,1999-01-06,2000-01-06
254493,50548,1999-01-04,2000-01-04
254508,73906,1999-01-08,2000-01-08
254523,64672,1999-01-16,2000-01-16
254555,40000,1999-01-25,2000-01-25
254567,43342,1999-01-29,2000-01-29
254571,71626,1999-01-13,2000-01-13
254576,49362,1999-01-09,2000-01-09
254580,69479,1999-01-16,2000-01-16
254584,95812,1999-01-22,2000-01-22
254606,54830,1999-01-16,2000-01-16
254609,57615,1999-01-11,2000-01-11
254612,82547,1999-01-18,2000-01-18
254613,40876,1999-01-08,2000-01-08
254615,46764,1999-01-10,2000-01-10
254649,83528,1999-01-06,2000-01-06
254650,59385,1999-01-01,2000-01-01
254672,75430,1999-01-23,2000-01-23
254674,53616,1999-01-24,2000-01-24
254687,61874,1999-01-06,2000-01-06
254693,96366,1999-01-09,2000-01-09
254702,57566,1999-01-30,1999-09-15
254704,73743,1999-01-30,2000-01-30
254709,58496,1999-01-10,2000-01-10
254727,63591,1999-01-21,2000-01-21
254746,70693,1999-01-29,2000-01-29
254768,46606,1999-01-12,2000-01-12
254794,59927,1999-01-08,2000-01-08
254806,48368,1999-01-26,2000-01-26
254810,68685,1999-01-08,2000-01-08
254826,58803,1999-01-03,2000-01-03
254833,83506,1999-01-20,2000-01-20
254847,49184,1999-01-23,2000-01-23
254864,59781,1999-01-22,2000-01-22
254889,59393,1999-01-08,2000-01-08
254894,49757,1999-01-25,2000-01-25
254896,67936,1999-01-03,2000-01-03
254914,61256,1999-01-31,2000-01-31
254917,65793,1999-01-15,2000-01-15
254949,63780,1999-01-11,2000-01-11
254977,50445,1999-01-07,2000-01-07
254979,49804,1999-01-28,2000-01-28
254984,62176,1999-01-12,2000-01-12
254988,101941,1999-01-30,2000-01-30
255010,72050,1999-01-06,2000-01-06
255012,66639,1999-01-28,2000-01-28
255013,57360,1999-01-03,2000-01-03
255014,81438,1999-01-01,2000-01-01
255038,80271,1999-01-26,2000-01-26
255040,40000,1999-01-06,2000-01-06
255052,102128,1999-01-31,2000-01-31
255069,45769,1999-01-28,2000-01-28
255078,87221,1999-01-12,2000-01-12
255103,61258,1999-01-09,2000-01-09
255107,73558,1999-01-03,2000-01-03
255114,86974,1999-01-15,2000-01-15
255115,63218,1999-01-28,2000-01-28
255127,62493,1999-01-01,2000-01-01
255133,54996,1999-01-28,2000-01-28
255179,58170,1999-01-14,2000-01-14
255183,62070,1999-01-08,2000-01-08
255196,48503,1999-01-25,2000-01-25
255199,57305,1999-01-22,2000-01-22
255206,102760,1999-01-10,2000-01-10
255216,84955,1999-01-15,2000-01-15
255228,69491,1999-02-01,2000-02-01
255241,41088,1999-01-19,2000-01-19
255242,66560,1999-01-01,2000-01-01
255243,66301,1999-01-01,2000-01-01
255244,81885,1999-01-27,2000-01-27
255251,93205,1999-01-26,2000-01-26
255263,64414,1999-01-13,2000-01-13
255275,94344,1999-01-31,2000-01-31
255325,82993,1999-01-20,2000-01-20
255335,57426,1999-01-08,2000-01-08
255344,49208,1999-01-23,2000-01-23
255345,96463,1999-01-11,2000-01-11
255391,59669,1999-01-29,2000-01-29
255397,47205,1999-01-22,2000-01-22
255404,45962,1999-01-24,2000-01-24
255412,43837,1999-01-06,2000-01-06
255430,64020,1999-01-23,2000-01-23
255435,66304,1999-01-19,2000-01-19
255469,59727,1999-01-14,2000-01-14
255471,91903,1999-01-04,2000-01-04
255480,70395,1999-01-19,2000-01-19
255481,63313,1999-01-17,2000-01-17
255489,79202,1999-01-17,2000-01-17
255506,64002,1999-01-08,2000-01-08
255517,90962,1999-01-13,2000-01-13
255528,66682,1999-01-05,2000-01-05
255540,62864,1999-01-16,2000-01-16
255541,61686,1999-01-28,2000-01-28
255557,48106,1999-01-26,2000-01-26
255564,89665,1999-01-08,2000-01-08
255580,55823,1999-01-19,2000-01-19
255612,86827,1999-01-07,2000-01-07
255613,88962,1999-01-03,2000-01-03
255626,48559,1999-01-22,2000-01-22
255628,84659,1999-01-08,2000-01-08
255638,58160,1999-01-30,2000-01-30
255646,56404,1999-01-05,2000-01-05
255668,70505,1999-01-19,2000-01-19
255700,45979,1999-01-25,2000-01-25
255705,57584,1999-01-21,2000-01-21
255707,63753,1999-01-05,2000-01-05
255709,48844,1999-01-16,1999-12-27
255715,64785,1999-01-22,2000-01-22
255723,76464,1999-01-27,2000-01-27
255725,72274,1999-01-29,2000-01-29
255732,99944,1999-01-22,2000-01-22
255763,53082,1999-01-07,2000-01-07
255775,81704,1999-01-30,2000-01-30
255802,80809,1999-02-01,2000-02-01
255808,44779,1999-01-23,2000-01-23
255811,83545,1999-01-28,2000-01-28
255833,82158,1999-01-28,2000-01-28
255842,43736,1999-01-05,2000-01-05
255867,66418,1999-01-08,2000-01-08
255903,45296,1999-01-23,2000-01-23
255905,77095,1999-01-25,2000-01-25
255910,69806,1999-01-01,2000-01-01
255921,86301,1999-01-03,2000-01-03
255932,52926,1999-01-13,2000-01-13
255935,74686,1999-01-20,2000-01-20
255941,61386,1999-01-19,2000-01-19
255957,70435,1999-01-21,2000-01-21
255997,40000,1999-01-02,2000-01-02
255998,55996,1999-01-09,2000-01-09
256000,76738,1999-01-10,2000-01-10
256012,42527,1999-01-19,2000-01-19
256023,70332,1999-01-12,1999-04-10
256054,78506,1999-01-11,2000-01-11
256077,65418,1999-01-26,2000-01-26
256082,51070,1999-01-25,2000-01-25
256084,45020,1999-01-16,2000-01-16
256095,94168,1999-01-14,2000-01-14
256102,80084,1999-01-16,1999-01-30
256106,129751,1999-01-19,2000-01-19
256120,56487,1999-01-22,2000-01-22
256143,55798,1999-01-20,2000-01-20
256149,70982,1999-01-06,2000-01-06
256168,42539,1999-01-30,2000-01-30
256171,44027,1999-01-28,2000-01-28
256173,44344,1999-01-29,2000-01-29
256180,78454,1999-01-03,2000-01-03
256185,50466,1999-01-25,2000-01-25
256191,60018,1999-01-13,2000-01-13
256193,63824,1999-01-06,2000-01-06
256203,89574,1999-01-12,2000-01-12
256218,51629,1999-01-04,1999-12-23
256221,81235,1999-01-13,1999-09-21
256233,95953,1999-01-06,2000-01-06
256235,95257,1999-01-25,2000-01-25
256237,50254,1999-02-01,2000-02-01
256240,57169,1999-01-12,2000-01-12
256243,66334,1999-01-23,2000-01-23
256258,77172,1999-01-29,2000-01-29
256288,46832,1999-01-18,2000-01-18
256294,75563,1999-01-23,2000-01-23
256302,72176,1999-01-01,2000-01-01
256315,62905,1999-01-13,2000-01-13
256339,53786,1999-01-30,2000-01-30
256353,55339,1999-01-22,2000-01-22
256356,60166,1999-01-28,2000-01-28
256357,67423,1999-01-24,2000-01-24
256369,68638,1999-01-07,2000-01-07
256375,72172,1999-01-16,2000-01-16
256383,60527,1999-01-09,2000-01-09
256390,71541,1999-01-26,2000-01-26
256397,76406,1999-01-24,2000-01-24
256399,55762,1999-01-02,2000-01-02
256400,54524,1999-01-13,2000-01-13
256413,101306,1999-01-28,2000-01-28
256425,68757,1999-01-23,2000-01-23
256429,62540,1999-01-23,2000-01-23
256472,45237,1999-01-24,2000-01-24
256478,60947,1999-01-15,2000-01-15
256483,40870,1999-01-27,2000-01-27
256496,54272,1999-01-17,2000-01-17
256506,46568,1999-01-15,2000-01-15
256516,54660,1999-01-05,2000-01-05
256533,69101,1999-01-08,2000-01-08
256553,78581,1999-01-14,2000-01-14
256554,73068,1999-02-01,2000-02-01
256560,59931,1999-01-28,2000-01-28
256561,42539,1999-01-25,2000-01-25
256567,46162,1999-01-12,2000-01-12
256581,51237,1999-01-04,2000-01-04
256618,42548,1999-01-24,2000-01-24
256626,48278,1999-01-17,2000-01-17
256638,106509,1999-01-15,2000-01-15
256670,50392,1999-01-02,2000-01-02
256712,60116,1999-01-19,2000-01-19
256748,44508,1999-01-28,2000-01-28
256751,57367,1999-01-09,2000-01-09
256771,60436,1999-01-11,2000-01-11
256800,58895,1999-01-07,2000-01-07
256836,63565,1999-01-09,2000-01-09
256850,100863,1999-01-11,2000-01-11
256855,86273,1999-01-25,2000-01-25
256858,77727,1999-01-19,2000-01-19
256897,40000,1999-01-24,2000-01-24
256918,65975,1999-01-29,2000-01-29
256938,50848,1999-01-15,2000-01-15
256963,61734,1999-01-14,2000-01-14
256970,69733,1999-01-23,2000-01-23
256990,70020,1999-01-05,2000-01-05
256991,63111,1999-01-09,2000-01-09
257003,56737,1999-01-04,2000-01-04
257065,96099,1999-01-10,2000-01-10
257066,47360,1999-01-20,2000-01-20
257067,47852,1999-01-04,2000-01-04
257078,51265,1999-01-22,2000-01-22
257081,75842,1999-02-01,2000-02-01
257088,55452,1999-01-15,2000-01-15
257089,55695,1999-01-23,2000-01-23
257095,66738,1999-01-30,2000-01-30
257105,66055,1999-01-28,2000-01-28
257127,65579,1999-01-26,2000-01-26
257170,80269,1999-01-17,2000-01-17
257171,71541,1999-01-31,2000-01-31
257173,43503,1999-01-26,2000-01-26
257180,71250,1999-01-14,2000-01-14
257207,59469,1999-01-24,2000-01-24
257217,70820,1999-01-31,2000-01-31
257254,56142,1999-01-10,2000-01-10
257259,54464,1999-01-18,2000-01-18
257280,44272,1999-01-11,2000-01-11
257285,59278,1999-01-29,2000-01-29
257302,76591,1999-01-07,2000-01-07
257331,66947,1999-01-11,2000-01-11
257333,65315,1999-01-18,2000-01-18
257342,49709,1999-01-12,2000-01-12
257344,80969,1999-01-20,2000-01-20
257417,50353,1999-01-07,2000-01-07
257438,104091,1999-01-12,2000-01-12
257462,67713,1999-01-19,2000-01-19
257469,77658,1999-01-03,2000-01-03
257474,112817,1999-01-30,2000-01-30
257500,67431,1999-01-05,2000-01-05
257527,54720,1999-01-14,2000-01-14
257534,64595,1999-01-04,2000-01-04
257536,106525,1999-01-14,2000-01-14
257539,76553,1999-01-25,2000-01-25
257563,83563,1999-01-13,2000-01-13
257598,65588,1999-02-01,2000-01-30
257599,47022,1999-01-18,2000-01-18
257606,53135,1999-01-07,2000-01-07
257627,72653,1999-01-11,2000-01-11
257633,85605,1999-01-19,2000-01-19
257651,60674,1999-01-08,2000-01-08
257660,58156,1999-01-31,2000-01-31
257668,58115,1999-01-11,2000-01-11
257676,62543,1999-01-24,2000-01-24
257677,72061,1999-01-19,2000-01-19
257678,61340,1999-01-15,2000-01-15
257684,53690,1999-01-30,2000-01-30
257690,74381,1999-01-18,2000-01-18
257715,99711,1999-01-01,2000-01-01
257729,48668,1999-01-01,2000-01-01
257733,70627,1999-01-04,2000-01-04
257761,66862,1999-01-18,2000-01-18
257813,108821,1999-01-30,2000-01-30
257825,40000,1999-01-22,2000-01-22
257880,100707,1999-01-14,2000-01-14
257899,77668,1999-01-06,2000-01-06
257901,86353,1999-01-13,2000-01-13
257928,50120,1999-01-25,1999-03-17
257960,61738,1999-01-18,2000-01-18
257964,53564,1999-01-19,2000-01-19
257969,59719,1999-01-17,2000-01-17
258012,58774,1999-01-16,2000-01-16
258024,69038,1999-01-23,2000-01-23
258026,64135,1999-01-14,2000-01-14
258044,65721,1999-01-24,2000-01-24
258054,56186,1999-01-10,2000-01-10
258057,47084,1999-01-17,2000-01-17
258070,81063,1999-01-20,2000-01-20
258148,59158,1999-01-07,2000-01-07
258161,40000,1999-01-06,2000-01-06
258166,69551,1999-02-01,2000-02-01
258167,57912,1999-01-11,2000-01-11
258175,40000,1999-01-23,2000-01-23
258177,54564,1999-01-07,1999-08-11
258216,95137,1999-01-31,2000-01-31
258227,79717,1999-01-06,2000-01-06
258230,73249,1999-01-15,2000-01-15
258232,76794,1999-01-31,1999-02-16
258233,47147,1999-01-26,2000-01-26
258310,81568,1999-01-04,2000-01-04
258318,71966,1999-01-31,2000-01-31
258322,61651,1999-01-07,2000-01-07
258372,69639,1999-01-23,2000-01-23
258375,54329,1999-01-03,2000-01-03
258378,69039,1999-01-19,2000-01-19
258408,65214,1999-01-28,2000-01-28
258418,73287,1999-01-13,2000-01-13
258450,80329,1999-02-01,2000-02-01
258502,65039,1999-01-19,2000-01-19
258518,67589,1999-01-05,2000-01-05
258537,62199,1999-01-27,2000-01-27
258547,46141,1999-01-13,2000-01-13
258567,51997,1999-01-23,2000-01-23
258568,58672,1999-01-30,2000-01-30
258570,77529,1999-01-29,2000-01-29
258589,57856,1999-01-28,2000-01-28
258600,82750,1999-01-16,2000-01-16
258605,56505,1999-01-22,2000-01-22
258607,51118,1999-01-19,2000-01-19
258608,84882,1999-01-18,2000-01-18
258612,66724,1999-01-29,2000-01-29
258620,66947,1999-01-28,2000-01-28
258624,112499,1999-01-09,2000-01-09
258626,59639,1999-01-21,2000-01-21
258632,100522,1999-01-06,2000-01-06
258647,49317,1999-01-29,2000-01-29
258654,65231,1999-01-03,2000-01-03
258658,52958,1999-01-07,2000-01-07
258679,59918,1999-01-05,2000-01-05
258691,50501,1999-01-03,2000-01-03
258698,43138,1999-01-01,2000-01-01
258711,66499,1999-01-26,2000-01-26
258725,48560,1999-01-20,2000-01-20
258734,63848,1999-01-17,2000-01-17
258738,47547,1999-01-09,2000-01-09
258742,74256,1999-01-19,2000-01-19
258747,78901,1999-01-11,2000-01-11
258768,72683,1999-01-29,2000-01-29
258774,60625,1999-01-19,2000-01-19
258783,40000,1999-01-21,2000-01-21
258790,54970,1999-01-10,2000-01-10
258793,46293,1999-01-21,2000-01-21
258804,76119,1999-01-27,2000-01-27
258876,72937,1999-01-23,2000-01-23
258889,53636,1999-01-31,2000-01-31
258906,55266,1999-01-13,2000-01-13
258933,73121,1999-01-24,2000-01-24
258943,42024,1999-01-23,2000-01-23
258964,44810,1999-01-12,2000-01-12
258984,63738,1999-01-04,2000-01-04
259006,80677,1999-01-19,2000-01-19
259042,66828,1999-01-01,2000-01-01
259059,57062,1999-01-05,2000-01-05
259061,62428,1999-01-23,2000-01-23
259069,91981,1999-01-29,2000-01-29
259083,77515,1999-01-03,2000-01-03
259088,51301,1999-01-16,2000-01-16
259102,67020,1999-01-26,2000-01-26
259157,80121,1999-02-01,2000-02-01
259163,63823,1999-01-30,2000-01-30
259171,66402,1999-01-13,2000-01-13
259199,40000,1999-02-01,1999-04-01
259204,48632,1999-01-25,2000-01-25
259216,40000,1999-01-21,2000-01-21
259221,49378,1999-01-06,2000-01-06
259222,40000,1999-01-02,1999-08-21
259224,52280,1999-01-20,2000-01-20
259227,47271,1999-02-01,2000-02-01
259234,58479,1999-01-14,2000-01-14
259277,40000,1999-01-01,2000-01-01
259323,53091,1999-01-13,2000-01-13
259393,54907,1999-01-14,2000-01-14
259406,54301,1999-01-18,2000-01-18
259411,74622,1999-01-19,2000-01-19
259427,52815,1999-01-15,2000-01-15
259455,58120,1999-01-26,2000-01-26
259462,40000,1999-01-01,2000-01-01
259469,70078,1999-01-10,2000-01-10
259472,44040,1999-01-15,2000-01-15
259473,89551,1999-01-05,2000-01-05
259481,56819,1999-01-02,2000-01-02
259487,46938,1999-01-17,2000-01-17
259492,61051,1999-01-08,2000-01-08
259498,70703,1999-01-29,2000-01-29
259501,72063,1999-01-05,2000-01-05
259515,85104,1999-01-03,2000-01-03
259522,57307,1999-01-20,2000-01-20
259538,107250,1999-01-25,2000-01-25
259554,77950,1999-01-07,2000-01-07
259563,49466,1999-01-12,2000-01-12
259571,103524,1999-01-25,2000-01-25
259573,55424,1999-01-11,2000-01-11
259592,65800,1999-01-11,2000-01-11
259600,79158,1999-01-22,2000-01-22
259607,85526,1999-01-17,2000-01-17
259629,56911,1999-01-02,2000-01-02
259668,67446,1999-01-31,2000-01-31
259673,59690,1999-01-17,2000-01-17
259674,42852,1999-01-28,2000-01-28
259678,64302,1999-01-10,2000-01-10
259757,83091,1999-01-15,2000-01-15
259769,40000,1999-01-26,2000-01-26
259780,39914,1999-01-03,2000-01-03
259803,117979,1999-01-26,2000-01-26
259832,77951,1999-01-30,2000-01-30
259834,67359,1999-02-01,2000-02-01
259871,69528,1999-01-06,2000-01-06
259883,60974,1999-01-18,2000-01-18
259889,64169,1999-01-26,2000-01-26
259901,54428,1999-01-12,2000-01-12
259904,85481,1999-01-28,2000-01-28
259957,70741,1999-01-31,2000-01-31
259977,53814,1999-01-26,2000-01-26
259984,43785,1999-01-14,2000-01-14
259991,48280,1999-01-24,2000-01-24
260002,45353,1999-01-30,2000-01-30
260016,58857,1999-01-19,2000-01-19
260042,68202,1999-01-27,2000-01-27
260045,91081,1999-01-30,2000-01-30
260048,118998,1999-01-07,2000-01-07
260093,58952,1999-01-11,2000-01-11
260191,46812,1999-01-03,2000-01-03
260193,73840,1999-01-04,2000-01-04
260199,58820,1999-01-09,2000-01-09
260217,55457,1999-01-27,2000-01-27
260219,86909,1999-01-02,2000-01-02
260222,60528,1999-01-17,2000-01-17
260227,64525,1999-01-12,2000-01-12
260230,72305,1999-01-09,2000-01-09
260241,97463,1999-02-01,2000-02-01
260261,71504,1999-01-25,2000-01-25
260277,48078,1999-01-21,2000-01-21
260283,76935,1999-01-02,1999-09-17
260286,63745,1999-01-04,2000-01-04
260302,99071,1999-01-03,2000-01-03
260304,102785,1999-01-30,2000-01-30
260330,74359,1999-01-14,2000-01-14
260334,69601,1999-01-28,2000-01-28
260369,56709,1999-01-10,2000-01-10
260396,71326,1999-01-23,2000-01-23
260397,86090,1999-01-08,2000-01-08
260411,62270,1999-01-25,2000-01-25
260477,65195,1999-01-13,2000-01-13
260483,101870,1999-01-31,2000-01-31
260485,78068,1999-01-04,2000-01-04
260488,69247,1999-01-18,2000-01-18
260507,42128,1999-01-25,2000-01-25
260532,48138,1999-01-16,2000-01-16
260535,40000,1999-01-01,1999-12-27
260538,65397,1999-01-11,2000-01-11
260539,65787,1999-01-05,2000-01-05
260550,60891,1999-01-03,2000-01-03
260583,108496,1999-01-15,2000-01-15
260611,45954,1999-01-07,2000-01-07
260613,71284,1999-01-24,2000-01-24
260627,52291,1999-01-23,2000-01-23
260645,53591,1999-01-02,2000-01-02
260652,49007,1999-01-07,2000-01-07
260670,40883,1999-01-18,2000-01-18
260681,59749,1999-01-27,2000-01-27
260694,67100,1999-01-01,2000-01-01
260703,66256,1999-01-04,2000-01-04
260708,45285,1999-01-02,2000-01-02
260717,81586,1999-01-01,2000-01-01
260737,80221,1999-01-17,2000-01-17
260748,47830,1999-01-11,2000-01-11
260754,60145,1999-01-12,2000-01-12
260767,67366,1999-01-14,2000-01-14
260770,41669,1999-01-23,2000-01-23
260773,57294,1999-01-26,2000-01-26
260834,59228,1999-01-22,2000-01-22
260859,70350,1999-01-26,2000-01-26
260920,77835,1999-02-01,2000-02-01
260944,46259,1999-01-08,2000-01-08
260964,50076,1999-01-27,2000-01-27
260972,67052,1999-01-17,2000-01-17
261013,53135,1999-02-01,2000-02-01
261036,50018,1999-01-19,2000-01-19
261084,54881,1999-01-13,2000-01-13
261115,51397,1999-01-31,2000-01-31
261129,53579,1999-01-29,2000-01-29
261161,42396,1999-01-22,2000-01-22
261183,68736,1999-01-17,2000-01-17
261251,59438,1999-01-01,2000-01-01
261262,74257,1999-01-14,2000-01-14
261264,64784,1999-01-13,2000-01-13
261277,64103,1999-01-07,2000-01-07
261282,58147,1999-01-19,2000-01-19
261296,66712,1999-01-11,2000-01-11
261299,75080,1999-01-13,2000-01-13
261304,65756,1999-01-08,2000-01-08
261310,69991,1999-01-06,2000-01-06
261360,83801,1999-01-09,2000-01-09
261390,41702,1999-01-10,2000-01-10
261393,48401,1999-01-18,2000-01-18
261411,106521,1999-01-11,2000-01-11
